,Unnamed: 0,leagueId,queueType,tier,rank,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,miniSeries,account_id
193,193,37eb5a11-dd40-44fb-8fb9-f6e3b50247b2,RANKED_SOLO_5x5,DIAMOND,II,41AILy6FBCaGG5m8nEZfcqjVh3T6TgMFqBSkmRQ6E2k-pdM,유창유,23,80,75,False,False,False,False,,yxnVbDYy6eNHKSNNqchbcjyhVnfUFEv6iSnQYM753Onv
194,194,bb8640a4-9fc9-417c-9f94-c7b74f473b2e,RANKED_SOLO_5x5,DIAMOND,II,1AomdoyrRB3E8mo0O3CvFz3uYvjQqAk1KKvsfW4i9KNKIww,HeoDDak,17,37,20,False,False,False,False,,V2LmKjXxTxVRiSSTwMKn31tQRV2LQnI3dDdMNnKbN_9S
195,195,87fb2ec2-412d-4c48-857e-8f76dfab3da9,RANKED_SOLO_5x5,DIAMOND,II,dfT_ZDJMf-fijtUBahZ_TmM2BnA7Zd7Hgm07LWmGWmHhYJ0,벗고 축제가자,19,369,365,False,False,False,False,,NS9MlqBNsYTAoZgWD-9Zl-vWfE0Y7TaJCUj5Qbz43UhP
196,196,15f0c7f4-5d55-4c6d-beac-29afa013fba6,RANKED_SOLO_5x5,DIAMOND,II,NW0HUQb-CXF1AU-MWGGo0ZPa7OMM1HH4YFl27ZtnKVOrYt4,배재영 21세,0,17,16,False,False,False,False,,QJPKUQbJmiZQULHE6TshorK8ZmFkOQicGKMgBh_h79pl
197,197,693b5d89-e1b1-4a18-a069-bc03849924e0,RANKED_SOLO_5x5,DIAMOND,II,ey-Pu_t_J225-Djuk_JASPcHBKcdecLm1gBEFk4WIEWE3vw,카직스 남친,35,164,171,False,False,False,True,,r5ZZo-7pT-yETsSlpj3J6DiqXvcDBswyF9uMyyZioi2H
198,198,3455a717-777b-4171-a863-ad46ea80ad97,RANKED_SOLO_5x5,DIAMOND,II,eQ-0l__pWiqXJv_XuT4XMReYChAFQq3Vq6_oUQ3Zh6_Uq_o,잘하자 성헌아,46,268,218,False,False,False,False,,2PDDw0euohz1FRP5smYcRdaNJQ-BYvMWPt_kQilWiDZ3
199,199,399569eb-821c-475e-935b-e6d3a9dafa29,RANKED_SOLO_5x5,DIAMOND,II,LjQnSDlQEqhStVSLrg8Wiwfxm008Lrs-F4Bio0W3taTqG4E,미치게하네정말,91,583,566,False,False,False,False,,ph0Z-Cymb-oj-vJ__zMYrqWxrNfIycezjmh1GODyyhD1
200,200,68c55814-0965-467d-80ea-f7e3e566f301,RANKED_SOLO_5x5,DIAMOND,II,GA-nuijWUPqLqrh8rx-rDrp5QqS9ckNQWuVhCHlQ8s0ZRLI,아기잉뚜,0,243,231,False,False,False,False,,_XQRV7nj3ls44SP4TJT04-iXyXaGbMoaJdFpHURTyPzf
201,201,79300a94-44c7-4918-ae7e-abf650ac7842,RANKED_SOLO_5x5,DIAMOND,II,B7p_A43DwEsxM6sHnGf7rrqHdBheXJSsMq5v6QQvf9MOQjc,탐켄치킨매니아,16,70,39,False,False,False,True,,UKoRxXNTzUZ1m_TVLC6t8GTOxjoEykP92W_6HkHQXpAD
202,202,63d3afba-336f-47d6-ba3d-1a39cbd78d07,RANKED_SOLO_5x5,DIAMOND,II,rwsGW5T37diIHM7GwqSxgm00BP0Ze96Q85_C5adoLa6_IiE,낌도현,17,75,74,False,False,False,False,,3y-fM1Km85OCo42fEFGef8LgKPSdMWFGypM1Tm5c5CM5
203,203,1f10eb6c-1094-435f-93a7-886f7f10ccb5,RANKED_SOLO_5x5,DIAMOND,II,_qg0iiUibsGmwW8CB5zB1BCFBleW5sgXrINkQc169Shu4j4,뚱뚱한고추,49,159,145,False,False,False,False,,lHhq3cicTWz3vvZTNtvKSYY945i-Myot2Ohi9zu8KcVH
204,204,9dcd9d06-76d2-4cd7-a027-fbc0722e83d2,RANKED_SOLO_5x5,DIAMOND,II,DBfYa9oDsdGvJbQAKWx3lvYdKqhoXfXS3Nh6cEgCSxOPdag,깨만숙존버,29,141,146,False,False,False,False,,GT3uS25_TbxGipgtChfY1KoDOGBzWf0OSPuD78252RJK
