,Unnamed: 0,leagueId,queueType,tier,rank,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,miniSeries,account_id
17,17,4350d72f-34ff-4fb1-93b5-21c48d379cfc,RANKED_SOLO_5x5,GOLD,IV,k4Sx2oDvi6Am7AkFsTMSOksphWdU5YcPge0jzBnBiSVTU_0,Crvsis Havoc,51,56,36,False,False,True,False,,1vZq83HSkULzVo2dA4WkjsqYNbPbmfOOtDuDX-DfuoFq
18,18,ddb92579-d71e-4efe-b946-6c57fc2e8c1d,RANKED_SOLO_5x5,GOLD,IV,3y_kkq4bdeubrqORmksFrEqTekH1jM6p9Qu1E6QqUV85X-Y,진실의 마동 석,100,48,29,False,False,False,False,"{'target': 2, 'wins': 0, 'losses': 1, 'progress': 'LNN'}",rsrvGbZaoDf3x-t2UPMKYsHLW_yQTXnwSLnL4pzbh_c6
19,19,0871ccf7-fbc4-442c-b538-c9a714aa667d,RANKED_SOLO_5x5,GOLD,IV,NM0KTwEnIbQinni4Y3LQk4Oww0MSXlD2kf7zv357jsB8qo4,평가팀,46,36,53,False,False,False,False,,UjvWFfvMYrPWspHjqQD9_q48VZU5qFadEb4PxBFdBQwf
20,20,0ebdd13a-a5b5-49ec-bce5-07728ff74f18,RANKED_SOLO_5x5,GOLD,IV,OSt-iwEBa3rJDoO-afalSceqWdTGBRugTijnxUcYbxRSZWQ,GGaSi,41,6,9,False,False,False,False,,WyEbS4xHJM6sT0TC95aDIGMx5O4wjogQWWxsb6v7ufSi
21,21,a0aaae23-3fa0-4593-a78c-4f8fbbac85a8,RANKED_SOLO_5x5,GOLD,IV,-ie8mnspGmUGOT_zJJy66Vjm-nAoKm_qE8TMXAcbM3dKnHk,DRX yogiyo,30,35,43,False,False,False,False,,3rcx402cemZmz52vK6k34WVyIRoSz_r6bTQ6ETc8wprl
22,22,68f88983-e758-4479-aa6c-c0905de60663,RANKED_SOLO_5x5,GOLD,IV,l4IEbLPuWENcEWToDyUQa4Sekje6pVr19q8BLQmvOCzmLkk,탑만감쩌,91,75,67,False,False,False,False,,gp6w73aRDpwG5q4XhIlqLR8aWaXTc5v2t6qnPRXIMkX8
23,23,d7a55ac9-9ee5-4904-9177-ebc3e398badd,RANKED_SOLO_5x5,GOLD,IV,z7Pq3RQ3m4JfEHt7telf2_Hgmu18CGyGoZ7c8-N7KaElBN4,야 오새로이,73,80,107,False,False,False,False,,MNjrKDPyxb-zYnR3sb44M_OoSMavoKcDMEmozNRkqPzZ
24,24,14aeb45f-c8b0-4c1e-a5d5-b2147dbf7afa,RANKED_SOLO_5x5,GOLD,IV,nO9rYj5J18rksiJfo4pn2ohhx81trH9GxdfieRKJj6HVlrk,울팀서폿메디폼,37,81,70,False,False,False,False,,7kCre6LSrOwCHUkc9c23rh9LuRY-RHUG3uMuhmGvkOmy
25,25,d7a55ac9-9ee5-4904-9177-ebc3e398badd,RANKED_SOLO_5x5,GOLD,IV,KKYVTVp_3AdPdnROEPvysAXVanN9raUCVL-pgz_6HkJwWlo,군대간 조무현,52,78,71,False,False,False,False,,Jj4e6pFCfxilPnI2rDEM-yhcKMdgA_t0T-0HOi6kuOLM
26,26,bf19b395-0587-4167-bcfd-695f86465b0a,RANKED_SOLO_5x5,GOLD,IV,E5z6i7FTjUv8nuRBgzTM7dZCJyScZ1A5SxiB9lX6FBBXQ3A,lililililiill,0,29,24,False,False,True,False,,4aK0VZFQwbl5EagKjNytdHLPa_336nzS3IYxl3S6Uh6E
27,27,31f4c0c1-1d98-40fe-a67d-7fc1702fea01,RANKED_SOLO_5x5,GOLD,IV,tb0QHp8gkhw8mdzvj7nyuo2kKbaIoKcNZq7nJ3SEzgDrF0k,원유리원유리,49,14,18,False,False,False,False,,mVN6Yy5Fyogu2GMGBJvgPrETXVfaZFsNl9VFQQDtDuDX
28,28,4abd6599-b92d-497e-9248-f7805cabbb46,RANKED_SOLO_5x5,GOLD,IV,O9NOyGZc23BtDU58_DRyGAdFzMG4JXDuk0859QOqUVK0GUo,기느님,0,110,103,False,False,False,False,,ZayFzaxGTBiGobHvw5R3JR-S8R25ojcybpnG2pO1olwJ
29,29,201ee573-72fa-4ba1-bee9-b65cd473ce43,RANKED_SOLO_5x5,GOLD,IV,YfodULL6VWYXXFYRLwHAbU_g_9vc6fgpk2R5mMe5Wmd6pfg,본싱이,0,120,114,False,False,True,False,,fPYurySDjxwDy2cYNGMLmpB8Vqc5n7u1cN4D_SEuw7G3
30,30,07afd437-22f1-4c3a-b646-37d9d77e49f1,RANKED_SOLO_5x5,GOLD,IV,DGBWiVW8JHmKUdyaedM8XoNZNaNTK3BeNJTDYKLNpb5etPg,IIIII111,34,28,6,False,False,False,False,,6XxCGlHSRnEe2Y_42P2H09GsLkHq5hvGd1r5Pt8CKzW-
31,31,841d1434-1aff-45f4-8507-c9a7b8cd1607,RANKED_SOLO_5x5,GOLD,IV,n2-SMB4FQx_e0ccYxsMLFnaeqdGhpRtcsSNpJk6vckqpJgI,lliiilliiilllil,63,519,525,False,False,False,False,,rrORUkwLXtsHHqN_9HmtFJ1y6zbSoXztdBZG0kStROIY
32,32,d45fe09b-d182-4eb6-b217-fef3511967e1,RANKED_SOLO_5x5,GOLD,IV,40GcyhjJkrJzC9_u-INOyjONWTO1ozsnf4drzyNYHWgQYGo,너 혼자 유미랑,0,71,70,False,False,False,False,,uhJDO1V7v-oVeOKOmnnJ7wEDUKZx0FALsN_Z2SsgytNn
33,33,5873c40b-6ce8-426a-9e31-64022a2ed6a4,RANKED_SOLO_5x5,GOLD,IV,6-qW4y0UdQQX9Q774mU3HLgiBaghY_f8tmA1BfUor2EQ544,8 층,78,77,74,False,False,False,False,,b3p6DKbklQQPre5h6DLLDVgpNzPrWcLVHEamYo-TRs_q
34,34,47e4330c-b97f-40ca-9876-9e51ce6ee16b,RANKED_SOLO_5x5,GOLD,IV,ExIkhf9LLYEQ7wPmHz6_5XXfGRhFH5SulzkQTykfTaAnRVg,댕구몬,1,52,58,False,False,False,False,,LZkKJXn4GICo0x72heHDBPOoqmn1kc8lu8GEjZCmAzj8
35,35,cd5c8590-b0bb-4f27-89d2-9e3c532d32d9,RANKED_SOLO_5x5,GOLD,IV,U99-FHfRQ7S1aWf3gjUZjtGtIQnd86Hji8EuEismWK3JmS8,할릴랄릴루,22,89,86,False,False,False,False,,yLKt0pdzh5oe6pWj-QUGhch7C88uQclPYRUxOCIVFV20
36,36,055ae4bc-afb2-4d33-9e0a-a86e26b05325,RANKED_SOLO_5x5,GOLD,IV,AQyCc-uwrmHuur6iIc9-vBKSFOWoLgatERopMFtiRSjqmGQ,얌마넘,11,10,13,False,False,False,False,,n5Ighxw8JGv3R5d8u4GwivLineMwiOebsG-bEK_nUfV6
37,37,c18013d9-716b-4971-8d6a-96e04b2e7da7,RANKED_SOLO_5x5,GOLD,IV,D9Lilnvsj3ptQ0BytJFTNd8eTtVc9qZfZdqD4gLUNTcSx2E,지나가던아죠씨,39,67,67,False,False,False,False,,FvPBf5Frvs1w27oOLG0kdKJeUoQpQ70YRd1gLtc2Lip7
38,38,5b39580d-d4ed-45e8-af28-a58dbe8bae2c,RANKED_SOLO_5x5,GOLD,IV,-mSe6slRWEf0WnPf9H_VpXFXl6dwFjT3lqqLWofUeIkIOxw,카마비,17,142,167,False,False,False,False,,oVIl3I3Jv6KcMEu_VQACb-fMyhX7qc-bImZANyQCrvun
39,39,33f56ed8-101f-462b-9e3c-ab7fe29c0dfc,RANKED_SOLO_5x5,GOLD,IV,Ir39d20nPnkx8N8z_6397DWgi6qTQlKftQfVKYm0LUaKwK0,Ex승리의어머니,30,59,56,False,False,False,False,,M7NZhDpliToQBof-fTSMPYPmIm_8TFjyFiqCEcwHTT_o
40,40,57b4e4b5-3ea7-49c1-b93b-56f4f4f446be,RANKED_SOLO_5x5,GOLD,IV,g75SrJ1cXdDmzxv-zmS6OenY0uj1ifGBGyYpp9cNOrWXEuU,쭈주리는기훈이꺼,65,87,76,False,False,False,False,,DOc1ffUM-Jczo0imRcoMxf3G09nyso7OUh3cP7Xs3ub8
41,41,16bb9fb9-72cb-4ca5-a23f-3a05149d896e,RANKED_SOLO_5x5,GOLD,IV,64_J-v9zk4i6yKoir59NSMWpVIbrd7_Glo5DdUBRZn7yR1w,도 끼 맞 아 라,0,155,132,False,False,True,False,,zsb5U9YJR2tkVllXUw831jEcsVnYgNwqqHVdI8npj8VD
42,42,32380dd2-2626-4143-b5f9-dd90bf2feabd,RANKED_SOLO_5x5,GOLD,IV,-jEgj1SCKBQw6XIO7T_ZXVeaW_PiGZmW7kbUsN7ZaJ2R2As,나는한타안함,64,35,50,False,False,False,False,,TtTGRE0CCbb1IeMcitAW4YY90SS3aCFReOEw6RS1sHL7
43,43,67549cf4-3caa-462c-8674-e88460c7a3af,RANKED_SOLO_5x5,GOLD,IV,SWCQhamnpkKE4VzGYYfFmwfiYHe4rchf-oDcv1eveSp2LuI,승민짱다이스키,69,70,62,False,False,False,False,,rtC_XmnGlrr9DrqMGyuctTo7XT_SKKrnYZo1fv_1CWJ6
44,44,3d3e44aa-2b14-48be-8b14-4f66acf08e36,RANKED_SOLO_5x5,GOLD,IV,5S8DDbpmkqFv4-kPQtFdF8yKPYkKmATVQgK8kbl67LXvZ3E,패드립 킹 이기철,29,18,30,False,False,False,False,,PDhqXu8kRxunpES2oPokw-00bsWrSrGi1YXXHMBJWt5m
45,45,fcdf2550-e2e3-44eb-bf00-fd190a82e77e,RANKED_SOLO_5x5,GOLD,IV,ZlKr-HCorpaPTOkcZz4Ok30BfUC0WXyducMBUMzG2GfBrqc,Ax Roadmate,11,41,49,False,False,False,False,,CLBpU6srhzp6ozTE6TIiQorxDpmKXMCSwyY61-Xro2Kg
46,46,c2a9f52d-d21e-4aa6-97f2-1ece0e45b6c2,RANKED_SOLO_5x5,GOLD,IV,nt576YHrmaY_Q7mE9jitMHY7PVJ4J4_Pj4yQrTjHkTFkxHw,GodIike,10,27,11,False,False,False,False,,9FEDd585spN-pFjNHMc_DLnajAryzdh0FeCu_QjSvI1I
47,47,34281b71-f436-4f28-8c85-8391ccbc4905,RANKED_SOLO_5x5,GOLD,IV,syMJ47M_axgf-G-MWx_5aM7kIgD-dqmSwi7jWPmhRqwJesk,대각선의법칙ON,100,6,8,False,False,False,False,"{'target': 2, 'wins': 0, 'losses': 0, 'progress': 'NNN'}",8vY-cYgJrOdUOYWQV-z26yy5t6WnRjYkFyWt-7OeoPM1
48,48,23b4aef4-0d51-4e67-b842-1b00a8556db1,RANKED_SOLO_5x5,GOLD,IV,liZx9jmU3tHPENcPRVEy4Wbya6hugzvCR5eby-yYMmqlVnM,형라이,8,223,231,False,False,False,False,,pexAVAXurkWvq9RfhK6DeEsKpmhLnGI44e4ZfFIHJ1i1
49,49,44aabb99-5b61-4fe0-9f49-827f77793cd0,RANKED_SOLO_5x5,GOLD,IV,UsSwKSK7Hd6gCnwIa8L8POrNApEhR1k5YpAsD2Ozk6OpXEQ,메기마이콜,32,33,29,False,False,False,False,,rk4R_XZBImWNFBUcXdF-PElEBZArArNAcHoQI8CStqlE
50,50,9718fea6-a984-4d40-9fbc-89d5dbaa9753,RANKED_SOLO_5x5,GOLD,IV,LBiz5ApRsnB-Fotxcybg0zYdEa-Z0M8WedV2qKBhJZCDTHM,Bang Y,91,92,66,False,False,False,True,,uOEVkNaLvwepKvzdoS-SigCoUoGDJukGWWLGUqF2bPVS
51,51,e447cb7a-72c4-404e-9eef-1409159863e2,RANKED_SOLO_5x5,GOLD,IV,s9iyr8nVzsFScJcOXZIUL8753JEqJl0vGlUC97aGm8uP-Sg,정타페,43,10,15,False,False,False,False,,164RVobj1aCYT1dOrRSoAfmq463CZncZmn9ZYHtXj3uy
52,52,0070fd3b-b410-4721-973a-c2cacce21c2a,RANKED_SOLO_5x5,GOLD,IV,iALxQnr-_t1gUpJh-WT-gLwAA7tf9bvN6Zkl_QVc4fCD1dg,영 웅 곰,0,30,16,False,False,False,False,,2lzvL-3By3rH8TEJk4fxIK_IWxWc6C6WU4ypD6NeJWD5
53,53,7166e53d-4e82-4b04-9e0c-7b9cfc84ebf7,RANKED_SOLO_5x5,GOLD,IV,7oRInmtrZKkqX58rhHgI4PTG-kkOXdIdDDW5wIkgQYoEZ6w,쌍삭이,37,111,110,False,False,False,False,,1N51Zc9Zntqv09vh_6MbDC7rsnYCWdF9a6PqDoHgbdxq
54,54,60510741-441d-4385-9773-d7a516106758,RANKED_SOLO_5x5,GOLD,IV,NhuIBJfuUBfmPlMhvuzZTef5X4qCHeNpLZamAd5Ej1j3chQ,1김치워리어1,3,90,91,False,False,False,False,,E31oxxBOhXRDBiMzi-11viVGa5BeTVbQRabzfibBv-mR
55,55,af7d4b97-a774-41ce-8fed-c5835d436289,RANKED_SOLO_5x5,GOLD,IV,IiWS14Im3G8W7JIF2gIPyn0Kw12rEOovTqqIg6qwZX2mTBU,pretty눈,0,153,151,False,False,False,False,,dT_4E7HuHxkyI0xfYOv3dmW5B98p2GNEeeTS0L4sUnGc
56,56,765e1284-6c39-41b6-a764-efb237dc4d15,RANKED_SOLO_5x5,GOLD,IV,kYlUlZnqBLY3LJRsVaAJLJbAB2G9vsqYeLHcrpzjOA05060,D컵가슴에그랩,13,105,98,False,False,False,False,,E_y4tqW9b2J-Bi1Y8izSTNxYXRY2THe_oeqRNKRt6bY0
57,57,6392f4df-29ae-417c-899d-fba70cd94b61,RANKED_SOLO_5x5,GOLD,IV,9k5Of_3HN12rNc50OBB09x0Y5orkAS4LvK1X2B_AZHBWvHE,국왕 트런다미어,0,110,114,False,False,False,False,,MYKY9vEAFk4_qsAkGaym3c8xjMWxtcw1hXVJIB7M0Du4
58,58,bbca065f-96b9-4adf-9b42-381c4b5bd325,RANKED_SOLO_5x5,GOLD,IV,0oF201XFPbXKFsWH7QGsRBV9fldg_vMQL5NqU2t7NN8nO9s,롤잘하는정모,47,13,14,False,False,False,False,,Xp7sccG0_d647YOGxWQ1norv1BOfdXe3uQc5ml7fj1AT
59,59,6a81440d-3046-4fa3-a3e7-d649848b4de4,RANKED_SOLO_5x5,GOLD,IV,2CiFuoDtWXroVsX9l_eNlMUYodrylrfjAVajLlshLWjdXAM,애비야자지가크다,0,67,82,False,False,False,False,,A4yt_06GCwUtZWBeaDvQYNbfn93aQ9wiOQv8Rj8ByRtn
60,60,15b8b42a-aa45-463f-a6f1-c57f8820c7f1,RANKED_SOLO_5x5,GOLD,IV,0hj82gLsdHL86ozobVEeRIr3C7_F-waL02huM-aNURhAvJU,손가락하나미아,18,49,82,False,False,False,False,,F5ZBBJG2-1XpvyrJrPz28eZ1TEL0p43ua9MUItc0Lw9D
61,61,ee7ecd1f-cdce-4b37-97c7-feff9a19e129,RANKED_SOLO_5x5,GOLD,IV,qVpGYW7RFZ24h0CQxn532-bi4AmNGnP2LeyzkdvxSdNpKhM,땔깜이,16,158,175,False,False,False,False,,m31_kB_bov55kJ01WEXrMUQO0IuGvUjjxGranBAFdbfT
62,62,e3af85e3-5a3c-44e1-ae8e-cf9dee110fd0,RANKED_SOLO_5x5,GOLD,IV,07TqGDcXYuy4ER21FVeWuw6x68XytR_5symk8Qm3Uezr_Tc,Equal Society,0,9,22,False,False,False,False,,L2bt6Hv_DEC3a8AdlDd0CIc5YULDeziJycoNzYBHNjmN
63,63,631efd5e-02a4-43e6-bae6-eab1465d96c0,RANKED_SOLO_5x5,GOLD,IV,MNdBKHX14Rdy_AD382wI1MBQZ23S795QnHBoVM6pK88HNBc,제고를포기한다,48,8,10,False,False,False,False,,HnFSiC7kyEdJYC4BZ2HhIklczKTo0b0m4cP2fvrG00sL
64,64,5339cafd-d8cd-47b3-851b-74fc7241dc0d,RANKED_SOLO_5x5,GOLD,IV,H6MApgqXW6WONy5ZT0ZUXt2LV_Cx82-bQLQKyBoH3Hat4dQ,노 폐,9,6,7,False,False,False,False,,6bm5a6WrxeaunWN0_sxFvdvZvoiThOXavzr3wM97Rr_c
65,65,a9c9f015-e892-4fd5-9173-4d3f4f1d112f,RANKED_SOLO_5x5,GOLD,IV,GCEsos4Y8KiwkmotqJK-SEnydAp8zyGMOXApHgApae1YF8I,따나에옹,90,63,54,False,False,False,False,,PmjorVwQaNK4FIMGhpUJvkvSiEjaTll0ark_5qHuFV9Y
66,66,8bbcbdf9-ebf2-4448-96aa-99a6fbd751b8,RANKED_SOLO_5x5,GOLD,IV,wArpd7UK_IfBKjgtz0n7M5SgApHx5gGjpITKhDahb-oj0E8,명품 번개인,34,9,14,False,False,False,False,,2GbE3d5LdzbINWSk2xmJNdq82R3zyoiV_fz11gxTnT9M
67,67,6fa49a58-7970-4f00-9410-9b9d94e6607e,RANKED_SOLO_5x5,GOLD,IV,TPLr1eQsPTXeZcyY1v5v5HFpu9dpQ5rCSd-7VDNj5E3nKKY,하아나나아,0,2,8,False,False,False,False,,l7fFdZvrABpwA69p4cCVsKNfEgda4fF-LGbSS0BTFgVo
68,68,b9751a3b-0235-4ce7-b18f-90abe7734fdd,RANKED_SOLO_5x5,GOLD,IV,CXbpjtctAa5vhtZKu9Zb70EqlwhIjIYq3xnszLqn_6AFIFU,l Anivia l,70,4,7,False,False,False,False,,_ZR54DQEVEeS22G5VzQ0I6Xfg8SUQyyGQ9dwc-0BvqZg
69,69,ecbaf52a-2b14-4fb2-a702-28d574b6c244,RANKED_SOLO_5x5,GOLD,IV,Jj8LEpvx7WvgnC1pzgexvxOke_kkQlltfENqO0Z5VuoBfPQ,탑솔러 의식,0,82,84,False,False,False,False,,ogMVIRlG-93O6JCWUnje8_XlH9EUWxagtP2b7ZqBACP_
70,70,1a7c11d1-0646-4eba-b074-7bde3eefdf5d,RANKED_SOLO_5x5,GOLD,IV,DB21pe2X4qZOWEbjIytdfHu7XD_5R2-tZ6WkrkMIiTZF0R0,준 영,67,81,79,False,False,False,False,,bEpN8nHZKF9r8xlOgA-Q9VWQIIJwJH2UmvRUTmh9IE21
71,71,fe5b7581-77f8-470c-b2f1-8b3844679d6d,RANKED_SOLO_5x5,GOLD,IV,cHWY0d2JNqilnwPfAIs5oQhA_wvS4Sx6zGBAdtgbO8akoCs,장연지,14,159,148,False,False,False,False,,OqJY0K0Zk2wL78c85qxFosI-OQUeu9ywHVXJpAx70pgP
72,72,d4651df1-306f-4755-a0db-40318a14705f,RANKED_SOLO_5x5,GOLD,IV,aK0Q3gv9zcpRBKGrxHwvdDcrFoMc3240RBj3EmhRkSIdu9E,프로스트리트,23,19,10,False,False,False,False,,YdVaMikkBiqGEhpbyeOFhP6aO0KRG1LPoU9Syr2Lt80u
73,73,eac9a8f1-b182-4c76-887c-2e7bb27a3d16,RANKED_SOLO_5x5,GOLD,IV,eNB0dIeQAWsVdSEd_arKspLdyTpfNIASLn3rfnY-or7Dt0k,목업대통령,48,24,36,False,False,False,False,,c24mpX0bcjzyeg_dM9TIS2v82V5W7rKWlRBF0lMpx9Nj
74,74,f49bf30a-d6a2-45d6-809e-c7b574dd7890,RANKED_SOLO_5x5,GOLD,IV,sQwkHQotzzZfv4fPqiUFb9mItzE5HY-vRl51kkskJ1ADUtU,겸 연,0,29,23,False,False,False,False,,RpoA1pfmkg3bniqHB2z2FeVE3RzbEXSPlMndCioDEOlC
75,75,7daacfe0-6d1d-484c-9e4c-448d8854af4e,RANKED_SOLO_5x5,GOLD,IV,f1QIV_sKvwR2m3JMkxuO-MqleaNDkXSrqAZqkQWC_hVaFco,어린이탐정단세모,57,20,16,False,False,True,False,,p9dJHwzzpDyswXPB0ZYV8mLXpt9FSQ2mOMKKZdG-Vj67
76,76,715c44a1-6ccf-4971-83f5-c29f9ccfac6c,RANKED_SOLO_5x5,GOLD,IV,rwyGheUeQaXf3M-Js6Gepkgc3zSMNzCRM1sAAh1YJFCq5Yw,페페 두두,0,70,46,False,False,False,False,,1dHjKs2wqFiAzQwPLCLPWKoKAzDSB5GI8hzAfIrauuU7
77,77,9cfc47d7-6a22-4aa6-9203-409a603f1779,RANKED_SOLO_5x5,GOLD,IV,j6OyzOiPIWvYuZc9UcwEggCr-PmyFKqvhhAIliXuOuwe-9I,애쉬마려워,25,47,22,False,False,False,False,,-V6xMMFaAe_ZTdiKgOzf4ZfWhPPDC5_8inIEvE--fBB_
78,78,3d8f4cb8-fe82-4174-9f5c-4fd43a1820dc,RANKED_SOLO_5x5,GOLD,IV,5kDMwtJxwup1Yrv0Eg3toOHOJClQ-nXnjnRcfSsTB3dmohc,김다훈걸레,19,12,8,False,False,False,False,,BTZD6GisyoikBzQ3-DewLL8T6HTjsQBK6g8CRAxL1fHp
79,79,457e6e00-8242-44d5-ba33-f54cfd5a4da7,RANKED_SOLO_5x5,GOLD,IV,_yjhvJvRAXvY9JIAoQpfm3ZtegNgOwHNxAhje1-wJkfh3oY,엥간치하자,75,68,92,False,False,False,False,,eeweHlz02JtC_Uo9FL7oLUeCASMGp-jG_VX25bl1lnKG
80,80,d60a9ddd-60c5-4d4c-8ea9-2873169e600b,RANKED_SOLO_5x5,GOLD,IV,6gGVpaw-WL8rn4L6qy9nHjYIG17am5YdVwcExhq9bTZtCUQ,님들 멘탈잡아여,0,16,22,False,False,False,False,,0EcZDv4JKMVNxVHvG9bn94T1h3g5ccbM_W30UNDBpadw
81,81,4e8e439c-5f57-4ddd-8ede-2506657ad262,RANKED_SOLO_5x5,GOLD,IV,QlgG7y482MB0amLBpZ5Bx0JiBDdH3zgxNR6iOP4Ai6lFoH4,노련한장수,32,193,193,False,False,False,False,,8qKEGJquy_RORx9Qy1-tR2NDk2sAjKmsoss5IXz8vf1m
82,82,ca8bc86d-6a90-4a1c-af6d-b9015521b627,RANKED_SOLO_5x5,GOLD,IV,WJNSOTmz7QlVkC0nfqYiyTxHwBUC2E5Tc7E1-muYWIKKpFw,네하느,55,123,130,False,False,False,False,,A0h4mbOgTI-6H17W0s-Cg3POMMsnMcxAEDN4cCgKr0BL
