,Unnamed: 0,leagueId,queueType,tier,rank,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,miniSeries,account_id
61,61,a53dc711-d8be-4597-934f-2009aa467f07,RANKED_SOLO_5x5,GOLD,III,eN9POZ_-sCUHY6hAjDLKLRvJfv6xzgHxP2epJ9Obzq1q5Vc,꿀은달다,43,3,8,False,False,False,False,,Tj-pTaBvOJvo_xnEwSsIFrHNTQmR8BWxj0TSYH_KCLHT
62,62,d17764d8-c7bf-4246-940f-ea545bee5985,RANKED_SOLO_5x5,GOLD,III,YwB27VQuUlV6jEWe540vp4sFMVnj_hpHKx-wR-CG6mcv64U,박희장,0,41,47,False,False,False,False,,Om2GtxAQAJZY8mfkmuql_JqOaC8nTo39lbgmQIQuYdJp
63,63,c0a3d89d-2c26-40c9-a4ec-97f6c5079e1b,RANKED_SOLO_5x5,GOLD,III,ZEHqUm0xmtdikXp41_wPRL9uMEV6KTXWjRa_ktVVRLY2fRY,한강외로,0,71,67,False,False,False,True,,VsKQIxLh7umj660JfFj_7bZpGUKglf_TDTND5M8bPZzu
64,64,a98e18f9-2f47-425f-b725-3b8b89e8a840,RANKED_SOLO_5x5,GOLD,III,mjO7O57fB14t_QfT6ID0RKf22zYDWdZ9LHLAb47kLk5C1ZA,오타간지,75,42,50,False,False,False,False,,3MUCCs5AEIzOnEtR9gHmxKAXBRxqBhfUERWc-wp86mua
65,65,76819e64-5622-4dff-b88e-f3e7641053e2,RANKED_SOLO_5x5,GOLD,III,Y4CkXXGilBRmP5ZsG_JEVDrY8kKtbJTQwbTkjZgCZayHP1o,최셩규,83,9,9,False,False,False,False,,C6FoWuSSp0g4cOvB_B11L4sMwbivTfruUFMpy066XtRN
66,66,5b6a7ad9-342c-4023-be31-0961ff0ea66a,RANKED_SOLO_5x5,GOLD,III,SXkmqTy5g0vgsrH2S0GWAsSHC0uNUn-cIhQeWDgSJpFZDMs,예지어린잉,8,127,124,False,False,False,False,,yfh2NYOum3ryPN0m6oijgCBNGv0T6z4ipsOx5DPJvXu7
67,67,a5564b6f-ca35-4b7d-b5af-188d3ba56b1d,RANKED_SOLO_5x5,GOLD,III,MhOKpczptSJiDWr0HyvQ7pyIPp2SBNFzpdYRwq_tvLC1f3M,너꺼쮸,100,23,15,False,False,False,True,"{'target': 2, 'wins': 0, 'losses': 0, 'progress': 'NNN'}",6P7mGND5GVOiaE4DBuk3PYs-LQgGiiJbosnO03FrqDd-
68,68,92accc6f-ea0f-47fa-b50a-22e65e3f5c5a,RANKED_SOLO_5x5,GOLD,III,Unn4xitLfzdyaDhEwfBl20Zi5ApXL-uMjXMsTA9ueNlPlDI,마성의 정글러,41,170,177,False,False,False,False,,Kp3CeQgZdS9Y_WHXR8aEmQAyXHkfiAjy27AMiMn4itww
69,69,e81385d7-e25d-443d-90b4-591e295356d0,RANKED_SOLO_5x5,GOLD,III,_JahOwRzLWae-vnaW2yeEt4C5fS1NxnTkTnlPlWgStJU_qA,섹명이순스킹,89,77,55,False,False,False,False,,ri1sEenHfWTTsjtZVkn__887HxN4U2H2xqNrnRS6vgDE
70,70,a56a4318-6637-4e71-a1bc-3f22538cf844,RANKED_SOLO_5x5,GOLD,III,tb4oGKneqYUhJ5PsxeOlWghbACvkhd3iHFsQf4eGPpGCXFQ,World Horizon,0,62,67,False,False,False,False,,FVphYGZJic7_xpN5mybITMYCjPwQNaaIHwE_vqzUepXE
