,Unnamed: 0,leagueId,queueType,tier,rank,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,miniSeries,account_id
120,120,9e236828-55d2-4658-9336-e39677c6e4ae,RANKED_SOLO_5x5,DIAMOND,I,vdfZjfWWB1pWyiPyA_K1lq0U52SgVrfstC8OtiXKl0zG7jo,이길려고한다,0,63,46,False,False,False,False,,sfY-dWz5ECVrxuj318wTOT7quuhP6oDdE8EODgWMT2WG
121,121,1a713c76-0466-457b-8031-b66b1d865508,RANKED_SOLO_5x5,DIAMOND,I,vkbVO-wt-NNoOqUoY8I_Bm_IlpgdS5T9iQ_bOoraKsSx06o,행복한 취미생활,0,117,86,False,False,False,False,,Q-bpvd6CRmx_8f5KZFbwVkXLrwYNQ6Re_c9QnZ1kBXRY
122,122,175a2c27-50b8-47b6-aebf-d532c6e77a66,RANKED_SOLO_5x5,DIAMOND,I,7xb6cJCiguIkFDi4EVY-wZh68BJYl_asxD2mdy1GOkD68fw,OH미없는다이아들,18,110,91,False,False,False,False,,Ud5F5Rj1_MKUpp8Mnd1UA5elnjvnsiinhVXL0SdHpZhN
123,123,433d95d5-332c-4825-8344-b6c5e2841973,RANKED_SOLO_5x5,DIAMOND,I,uy1YhfWZ9G9WV4ipLdBTkBchqogigSmoYh2nd_2N169cQhQ,애기비둘기참세,40,105,76,False,False,False,True,,8KilMGvVVDqSqAB8tFEmAmQR95AKsErmQwgFtxpCtvkz
124,124,fffc1cf1-8c91-4f0a-ba64-a646e9266cb8,RANKED_SOLO_5x5,DIAMOND,I,i_YIfVZWc03ohVD74ua-iZqF_YbwDRDOCgftZSOKFJg9sZo,gjjefdj1fadsk,14,85,45,False,False,True,False,,lCm7nAkD6ZB-Ep72_jScqT39ipOX7r39rDbjAdmVYDYD
125,125,4cb38cb1-261d-4500-99ec-d221829ef8fe,RANKED_SOLO_5x5,DIAMOND,I,yQIzmG7-ExKdC5YxBTIRxovJedR_-hxuUpkxKf_d7_vmtig,About Time Mary,33,140,125,False,False,False,False,,I4mvHcV5NBGa93c2hCkRRFZvqOTz8Ezi3wmLxASMdMWx
126,126,88921047-8aba-4c2f-9600-7fb727030b67,RANKED_SOLO_5x5,DIAMOND,I,UN7lDH9eNf6Tq6ZtVdqdZB0QmMoTSC1gqQc8eQ9m7Nwy1Ac,애니비아한다,86,273,268,False,False,False,True,,F-3Zeo7PHrOn6Z6_i-Fa3fyu4Uf9HKLCAbuCHrrvqEIA
127,127,bf5a69d7-7a99-433d-bb09-c2bf950b8caf,RANKED_SOLO_5x5,DIAMOND,I,FS7wGmf7nAe-4dbRTO_rK2KpBh3A3ZdjM3qBVDGp1bTg5xY,전 땅,54,129,112,False,False,False,False,,4q83WysuFdo_trc_GXqm2Q8dq67l5oRx2h3m2JRf_8-U
128,128,bf5a69d7-7a99-433d-bb09-c2bf950b8caf,RANKED_SOLO_5x5,DIAMOND,I,D2vkfpMU8vPeOJt0Fvn4__rvNjEzSJA5lpoWh8DrCOgLTac,익창이,0,119,100,False,False,False,True,,U-Yz_aUQsDAj9u5bembX57kpbJtRUz_2VCYubyVfrbIV
129,129,16951db8-282a-48ed-baf4-16e7359e3145,RANKED_SOLO_5x5,DIAMOND,I,pZJ9DBFRiN4L0oxZ2WwdZrNbXfRR2GajZfYcn0qXCkxJAiI,dlvvlrma,0,166,157,False,False,False,False,,BmogiTdSvLE-D9IFIZdI4Eb6lRNQmiJC1aXGoKUUunR6
130,130,f08a5c14-b1ac-4a84-995b-5dab96004518,RANKED_SOLO_5x5,DIAMOND,I,TAGQDKEBMlpR-0v7Glq10rjQkFtCZJb0GDwn2shJKaI56mY,붱 붱,0,106,94,False,False,False,False,,3xZG87aHXqr25vJPEbSIZBhjXfyKNEFVg3DIG17EAeFC
131,131,fb662cce-dbb8-4202-b49a-87f127291418,RANKED_SOLO_5x5,DIAMOND,I,UWk-esfA7fxESz-VI33s-dQp71KCtAFO8yCivEV2QoKxUXM,i Ruby,0,388,392,False,False,False,False,,Jd-uIPfr_0Kh2wmxdOlyqROcfD1UdEDvsq3z7HpjTHFM
132,132,d9097ffb-7f90-4c8f-b322-882534450d75,RANKED_SOLO_5x5,DIAMOND,I,WpgD3h_0JOpLRgF4KaRVfwVzySyps3Ndy940KyRpdAt7-BA,국가의 원수,50,149,139,False,False,False,False,,9kPV8yRZbPxE5LjkwerakC0Wc9IKk_EcZ64cXWqxeYti
133,133,c2ea4876-37aa-4ab4-b156-8ccbc6fd6fed,RANKED_SOLO_5x5,DIAMOND,I,Xn5N_j42eJI3XLi-ovYShtYD33kxZkrdyinXzswifmyEpA4,싱송샹샹,0,126,135,False,False,False,False,,F3wVN9Kk5J9OLPqWb93g0C3Yn2Z8qet6lPz9DavRbGNO
134,134,3e03d448-d374-4660-9320-3fd0e130b96b,RANKED_SOLO_5x5,DIAMOND,I,83TzitzWdnUFBgVASSLpQTGWEM9dxvxy3e82AEzjob8rd0g,신Bard의 모험,34,153,122,False,False,False,False,,kzFMBlSSrnybVCd9vpxVIRAFNrqNSQRGptKUfXtrAoG_
135,135,fb662cce-dbb8-4202-b49a-87f127291418,RANKED_SOLO_5x5,DIAMOND,I,prLHtby7Z56U3ZGOQHCVGwzkBXnKxyBfQJlR5mkZFhpPC4Y,Th4t Day,0,105,97,False,False,False,True,,yficFNsNrY7BJhHaZjE7HoXne_P17APIK-PPpWnp9FFu
136,136,dd5ef64d-a91e-4f37-b1f0-2750848d3053,RANKED_SOLO_5x5,DIAMOND,I,kcJB1yKRN3ARXLOfK7RC75E5tklaxU8SyObIwcfu1UFF7XQ,트롤보면우는염소,17,43,16,False,False,False,False,,TbAdav1B18ZoeUPn7uKmZqSpe6DAXut1kS3OdIfW7dCq
137,137,1db388a2-5c44-47ca-a8e0-96bd78de7b62,RANKED_SOLO_5x5,DIAMOND,I,ZP9UXfPTCdMT1qbudq30PAlkvnDzXn1c5YduffyVN5bSXas,K챔피언,31,237,202,False,False,False,False,,xNdSroWn6ntG6jGGXM4owzdyH89v4o2nAqXMUYk183z5
138,138,c145e337-4bd7-48e2-9acf-f2de34a5da70,RANKED_SOLO_5x5,DIAMOND,I,cGapfYH19r1G93VM5DuXi8l5Zk-DZF3x3pYe6wGfigt-zUA,Tooda,85,22,11,False,False,False,True,,lXDUnrgqMcolBnLB7cR4XerGzJQgi9LN6mgs6Zcl07nb
139,139,b46dd115-8835-45cc-a52e-e5c7f1cf48c9,RANKED_SOLO_5x5,DIAMOND,I,0sb9gqesOd8tvOG8KYnwhA0fm1DiVqqQClBc6nHk9abFc2k,흐물흐물 펀치,41,127,114,False,False,False,False,,ZIvd0uEdNZazNOJrX9IKsJrNNstfFoXurx_nOZBLtu1o
140,140,e43d81cb-5b79-47e9-93f8-3749cd73ac79,RANKED_SOLO_5x5,DIAMOND,I,oxE5tLbQpRebCCrhDadykuX5crZr-a4PSEgRAbV-ChN5Vcc,중동엄마,7,103,101,False,False,False,False,,_3MMcz08Q0EttSiP5-edlZdooyn1WvN2kcYykEZTDG4x
141,141,5496bbd2-ad1e-4b9a-b42c-afedc3e20103,RANKED_SOLO_5x5,DIAMOND,I,aXCykC4UTTzWtD-WF7-BxUhxM8nul-yA6JFwm-M3SHvJ44g,IlIlIIllllIII,27,258,262,False,False,False,False,,l3LL8_Iw6gOxmy7MwoZS5SI0T8MTBtqjrd440lvWBz3b
142,142,aa091b6c-4f4f-416a-bcaf-b28d5ec2e352,RANKED_SOLO_5x5,DIAMOND,I,ct3yPbk2oJ6_Wh9KRbAs3RDGbna5n2VY3i_zjbZIFMzgPb4,말걸면 도깨비,70,152,125,False,False,False,False,,9U4djIcELqdaoOelWyAKI9mis1YGmpI_jFEQ14bI10ko
143,143,2c2a5f27-4d73-44b7-82fb-15f6c7ead310,RANKED_SOLO_5x5,DIAMOND,I,Tgu3JqdfO72Yzia3pg2MhRgLezH4VXdBw3wiPXPbwKwD_sI,집중합니다,32,64,55,False,False,False,False,,6C7eIxFCfByYvTCZeJZ6BtKI41rdWpxBz_J8qLD5LXY1
144,144,0cae9cfb-77b3-4a1b-9a20-004508d7b5a0,RANKED_SOLO_5x5,DIAMOND,I,DU3QAWLkUx6YA0L0JtpTaa4EXiuHECEk2VkYmATBfGTalBQ,MiXtYS2,0,214,168,False,False,False,False,,8sEDGa-j68XEuoq2G7q2-lqmV3bSia5aZOwn74fDcLM4
145,145,e547cc26-d30e-4ccb-9062-85edca6f3849,RANKED_SOLO_5x5,DIAMOND,I,Lm8C581yp0Nrh9cMhgSKrc0Dpa51aHH1QBfP0xVu95mt_zo,QydQyd,89,438,440,False,False,False,False,,fBZm16qYY6nerC5edC1V347Vn9HqOXp1HYZLaPj28bP2
146,146,b82232c6-8d16-4da0-99bb-af4c1f8a3872,RANKED_SOLO_5x5,DIAMOND,I,sUiK7Y0owmQPXuFUNgnRuuwnvTYNxuZvL4fVxhiJuuDtm80,탭평서렌쳐평,0,26,17,False,False,False,False,,xldCjfpHkiZKFcQVknMYL7TDXrwR8k-bHSicsOGNoLNc
147,147,4016cab7-c050-4d47-8396-23052f705060,RANKED_SOLO_5x5,DIAMOND,I,Xz_JKUeM-4Jjp1aj0UWoAW2AqJQTMlftY454udNfEmGn2ys,be happy1,89,148,144,False,False,True,False,,cfPiU6ntXpAh8Vl-YEMp1FgSStdOOF9DyW1IN4BZFoqK
148,148,e96dad45-f3ee-4739-b9c0-6aee4878489d,RANKED_SOLO_5x5,DIAMOND,I,T5a5DjFpVFivpl2b0enUVH1awJyxgVVWWYbBvHXB_bdvQPQ,I am not Laugh,0,292,258,False,False,False,False,,Emwk8WEIy4n8yirNpMlQGfr3nTa1j7qxqf7OwD3QE8Nx
149,149,177ca733-1970-4a96-90a6-917e96d12b49,RANKED_SOLO_5x5,DIAMOND,I,kIAjqkbrtmSjDvFQaENwePjHjnu5pkcTciqjjprZY-IMfS8,뉴페이스소환사,24,133,44,False,False,False,True,,LneE9tHopMogzZenonOrdK3QIKmvfmh3FZY6C2E7Rbb7
150,150,0205c4e3-5c35-43fa-98ce-5874b199967c,RANKED_SOLO_5x5,DIAMOND,I,JjJvxjyHIGp8lKdmPzwoQihJI4uCE5qGUQYaAoJqz0bj7M0,xiao he tao qaq,56,156,160,False,False,False,False,,TXSMA44pCTlLIUGTtqMtv2AekSj4_G4p1HFczFqUsZ9r
151,151,e7f1ec87-4936-4fe9-b45b-a5e8bdc95591,RANKED_SOLO_5x5,DIAMOND,I,4JjDyI1IMG4p7c-KMyPbVsJT0Va5g799XZc345V06_Y0r0Y,박휘도,50,181,136,False,False,False,False,,w3hsqSguMF2FcL184Ls61UUfe9vRLSXb7B3OjfQ4m2fM
152,152,aa17a3e7-9391-48ed-ad0e-182877b05a30,RANKED_SOLO_5x5,DIAMOND,I,ZgIhJSbWes_mLRvAZ_yoUUrHpuLH17_VdaqzHMXRt92cUPM,퀸세윤,55,370,373,False,False,False,True,,17qCA-oczSEbRLQapBnjI2oWctv07bc42PtjoC2A3n2n
153,153,0576586a-f8f7-4fb1-a6a1-b3828c452c4b,RANKED_SOLO_5x5,DIAMOND,I,tNQJDQyue4l0sgmtizO6o6N14uNqTsY5drVloDQiqzD9xA,방앗간,0,69,41,False,False,False,False,,1KNXK3xSlwDO8hAFy7gkBHj3IuNYFk1qt8P23zCJIjI
154,154,60c1abfc-1eea-4a66-9f15-2570c8ff0cb2,RANKED_SOLO_5x5,DIAMOND,I,meF-DMXIO5QVyXBt-QRnLuNGJBP8OpI-VZd7RQWzgtvE7w,margana,56,31,21,False,False,False,False,,awyiuMNDP7WPO0ZE3ow0vUuzppAIMrISc69YUSbrmaU
155,155,ecf6d249-363b-412c-9e30-2cf0f11c9021,RANKED_SOLO_5x5,DIAMOND,I,Hl22kGfQ3Doc6LMWO4JnX532urA_gb2046-y8q86oYHiNio,Kangaroo Rat,45,295,271,True,False,False,False,,r_h8C35YK10xqG8DLTm0bbReckHULbDXVnncWleTxKcr
156,156,f08a5c14-b1ac-4a84-995b-5dab96004518,RANKED_SOLO_5x5,DIAMOND,I,QUCKZHfUAR8-vPsHYBVR9OrVN1daUYk8d4A22EP1Q9JLZbQ,양학이뭐에요,76,55,43,False,False,False,False,,Q1V0YDcF09Qsw8XeN6zUfG5a-5Owk5U5KV_CJq_ucTre
157,157,dd5ef64d-a91e-4f37-b1f0-2750848d3053,RANKED_SOLO_5x5,DIAMOND,I,H-oJxEIBB28onSYPFeRLZwCA-IFYPxYaRLIkoErEYYJYkA,Som4,56,126,124,False,False,False,False,,zwPH8GxKXdACVo7AGNBcTJTWyx4eISPqp7sswq2X9cI
158,158,f8714d7c-e44c-4822-8353-8583e94b3c14,RANKED_SOLO_5x5,DIAMOND,I,X59vUg_5KgAkmnKiupeZ-LsvKyqAnCzLG2MTGdeeaMC7Q_w,강경모,0,75,50,False,False,False,False,,dbNWWfBeIItFD3JbKlVrsKPIhAEb5z-On8ootKcji2NH
