,Unnamed: 0,leagueId,queueType,tier,rank,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,miniSeries,account_id
144,144,35ef7272-3bc2-4899-9751-86c887822694,RANKED_SOLO_5x5,GOLD,II,oFAOUBAyx0VZp1kypyabeKW9po-5bJWfDvP-X1uT_svX-Kk,오빠 나 뭐해,0,134,141,False,False,False,False,,7L_dM-s0fUtqNP-PSCbd6PIm3Y7_7-51cMlTbUZfx9Fg
145,145,704c4dc2-dfa3-49d7-ac27-ab02251ef19d,RANKED_SOLO_5x5,GOLD,II,9p4wPOd-C61DcWW39UCuxrU3selV9CnpiqHnqiKRHY8qRq8,제덮야채빼고,19,13,12,False,False,False,False,,-dtLZi6B6qA3Vai4qIgdMd-TnsY79gIwCBiR097rJTyg
146,146,db47f7f8-963a-4487-8027-fb6b8ad9aef1,RANKED_SOLO_5x5,GOLD,II,d7DInFNZOW1fZu2v0Qz3kZdbuupLcSsNqE3ZMDZRC8WArUc,씨이이방,0,38,51,False,False,False,False,,MiBZ9_GAU0Mj7bAPqMy5P0whY5EoX8SGeqXLpPN9Gv2Y
147,147,3e117bb7-1bf7-4f8c-889e-ecb6993f728e,RANKED_SOLO_5x5,GOLD,II,PFJvSdOa2-9pKI9udWSIAuONzUkXk48Xs15-hemeX5ISHHk,내아들금수저,20,74,61,False,False,False,True,,d7FZzrDim7JvRdgBpeGQmonjFDibeGJsj2HxEgPCPim4
148,148,6eec6ecf-4ee9-4aab-ac38-1b19da9c94c1,RANKED_SOLO_5x5,GOLD,II,CDUQJg0ieBzC5kFZP2vNLSALjc4yH2ey-8cCJ8IWIboIzSU,연산동베어그릴스,23,26,28,False,False,False,False,,skYcUhAi9-BDVW1uFVz7WGnZq9Dn3QxsAkdTTW1IAMZl
149,149,0f3e4958-aee5-43c1-bbe7-7dae7a7a31a1,RANKED_SOLO_5x5,GOLD,II,RhVXz2y5DLTnxl8bwk67SE1WBseJjZwK2rQSNwdqPobKzJI,아 잠만 기달려,90,213,219,False,False,False,False,,wHNhhIZc2rsQvClGeK4V3oEeCTm7n6w-uFhD-_o03QKx
150,150,7758f0c4-a072-40bb-b9b6-58de15d59888,RANKED_SOLO_5x5,GOLD,II,vSbFn6-T2FSOa9SlswI8_dWwhxbc2DWffzfVTf65CVqLMIc,즐겜하는동우,21,37,31,False,False,False,False,,LoUXXKzezPBcNt9HhvKI61iv_fsH0nhm1YhH1d_FN605
151,151,79594194-12af-480d-b25c-08f5572714e6,RANKED_SOLO_5x5,GOLD,II,TpnlCrVv1nsQQeYey3Ei74-8vUZIb8_WeM3y4a6C71DpyFI,우현스러워,38,103,87,False,False,False,True,,4VFBpwfTpeZ7XcD3I55CobXDUTbkeOyAc76UqbY1eOuK
152,152,068faa2f-e37c-4245-942a-208f14054dca,RANKED_SOLO_5x5,GOLD,II,ZI0FAwABfN37V9dxJFStG9K5TW_uTWtyZM2wdi4msY-cUTI,초류샤,86,334,326,False,False,False,False,,2ztiuKv8IVmZFybrBW8CbeilbVQEHvOJuPmF0ah8fhM-
153,153,8d31ca05-02e9-4ada-88f5-c307bfe697f6,RANKED_SOLO_5x5,GOLD,II,elnkQEguJQqLIvd9lifOQAD5VLHG-KZfOnLK_NHv5JAvgKk,농업경제학 박사,100,133,89,False,False,False,True,"{'target': 2, 'wins': 0, 'losses': 0, 'progress': 'NNN'}",KraRAZ6Ur4GjnIPBlYM5cRK6VexN3--8NuwawNbEOKpv
