,Unnamed: 0,leagueId,queueType,tier,rank,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,miniSeries,account_id
84,84,bb07acc9-bc78-4a57-9668-8facc675eb0b,RANKED_SOLO_5x5,PLATINUM,I,5OXIumkeswRYmY5ddF693dt5Cb9jG10TMuvXq7sTZOqapbs,Hustlin,28,150,158,False,False,False,False,,hiHY1RG_wXziZodPCwm-3DY4KqDi6JbqnL7-S-ha2kqK
85,85,c3980f89-a5fa-407a-ba36-f41dbf30de51,RANKED_SOLO_5x5,PLATINUM,I,8VQ27Q2yluTzJiuPv3i5KsF29QDu9NXEA6j0HzlxKrujHyg,이제 이게임망함,3,18,21,False,False,False,False,,l-h72EXLVzEtYT-tKwikhfGI7NT_zpsBUxcOAXrpcXD1
86,86,b112d542-773b-42a6-9763-a19f03b43302,RANKED_SOLO_5x5,PLATINUM,I,55XtCATXBnImpHisCRfAIYZdP9iPgncdnDFJmn9zhH5naBQ,뿡태자,0,100,74,False,False,False,False,,mJ_Y00rJREuDJ7bB4q6b60g2eIux94nTWLVObPgUTGQV
87,87,9e1ae1ec-1f64-4120-9697-bb69c0dac0ee,RANKED_SOLO_5x5,PLATINUM,I,H6kO0ghG6SZrGEtfyDoiEPjfH8WtrkaLR5BgqncVLAhxLHM,밍구리땅땅나코,32,11,15,False,False,False,False,,ES-mc78W5qExD_nHr5iFgupcHaUpPIsGlg5so7jkinO6
88,88,c916b482-9a9a-425b-b185-8ad1be989f3d,RANKED_SOLO_5x5,PLATINUM,I,O4O6PAzted1d1EJ9ueGg-dYzmNG72dScojX2wEHh0AdcfQs,피들 그 자체,75,91,58,False,False,False,False,,kTWaheWv5LtmVSeMPOFnxCVYXqs3WPWETnulVINY5SJD
89,89,88546c05-9983-4e40-bda8-98ba9d5a4e4c,RANKED_SOLO_5x5,PLATINUM,I,Bz6NYRqS38J1vjeSYDK1TekH9yc4zC1bkYMRJwr-xpQP2fY,세젤귀댕댕이,61,17,22,False,False,False,False,,ett1jJ10TK2TuSjQF2skFf7tS_cNPlV7JH5QzPTW0kG5
90,90,a2ea1678-afd4-492a-b9b9-2fffff883232,RANKED_SOLO_5x5,PLATINUM,I,JT7QlOUBJWOeuHDDUVgomywk9dC08ispnVTYP7nrsRJbYvI,대한공수특전단,0,68,71,False,False,False,False,,OzX4ywPyn2w64ujQZuwobXvXqT-eF8zItfwnmqu11rr5
91,91,4c622d63-16dc-4783-869d-1357e180624c,RANKED_SOLO_5x5,PLATINUM,I,KsaxOMelQVPKlE_RUpSdhd0-HlDvsMIbX4mmmJ22_Ab4HCI,Cant Win 15gg,75,52,21,False,False,False,False,,9A4pNMUF_ZM4ArmOEC8RqTsMDwkukRjL9K6edbhvJVus
92,92,14b739bd-8e34-4381-b4cd-1ad099d045d1,RANKED_SOLO_5x5,PLATINUM,I,nFaY21c5bvkE-vxjNiR4IyZ7SAvEhB1vNsler12YU0TmI4k,멍 우,59,119,106,False,False,False,False,,UuXo0rHbKwgZyBj2bC_XflQwvJIqupHIb-RZuzjEvaBb
93,93,d2b9e996-7171-4177-ba8a-e2fab14015e6,RANKED_SOLO_5x5,PLATINUM,I,83BkTd-F2QO04knkLz0tE5vtj8YgRTvLVYjQwK1LByCmwXk,Glory of 2017,70,65,68,False,False,False,False,,2RMcwH_qSQPsxWBNpOdc_rbpolq6C8aZd6gy2EVXvRYK
94,94,8c6d5ce6-aaec-4b8c-8ffe-e61b2b790abd,RANKED_SOLO_5x5,PLATINUM,I,RpKdj9h25Xh_RG2jUPmAsIgtmHA6DNlRxY7UMi4eMNwnPko,경무룩,52,45,36,False,False,False,False,,kEgLkdMPNQSamQN1QWmzr62Z5lisjJexDH12HIBr8C0R
95,95,8427973b-5858-4a55-a6aa-ed205d625539,RANKED_SOLO_5x5,PLATINUM,I,8b42W89FjvoOPWWX9GlHtvVZMFYrYXLDm5JaP9odLkPZ-6E,전동건,19,101,95,False,False,False,False,,t_NO2aOHzvmUw4RWTE4AoKJ-KcGFMbM4F4bpJTvpGqk5
96,96,5cf75be9-481c-40e6-9e3e-803a5b89cb86,RANKED_SOLO_5x5,PLATINUM,I,bF2M_-M_BJiWqW2N7ZhTTx4298r3H25Rm04L5AHOubxPcE8,광화문세종대왕,37,38,38,False,False,False,False,,XQMlJv4dAgQu0KhcyuRAKGLbcY_G6-eDKGPBvnpQX3AE
97,97,5aad9ebb-382b-4796-b922-8f99cbeaf35e,RANKED_SOLO_5x5,PLATINUM,I,nn_MUh607qdJr6oy5LgZCZy_YTXG4rVoTSoPdHPWiyyPhPs,마이클 타희문,100,16,21,False,False,False,False,"{'target': 3, 'wins': 0, 'losses': 2, 'progress': 'LLNNN'}",bNgUg6ZAzjt9hkR2sIyQpFTOEdsAJurgSlpmeORquUwm
98,98,1124b2de-13fd-4b42-8098-2e44b4cb85ba,RANKED_SOLO_5x5,PLATINUM,I,_54NiBwABn1KFLY-BVrACje1H1n7S1gJM_6UlGdQcZfJpfs,짱쌘소환사상뭉이,46,76,75,False,False,False,False,,FD5CRjgF5fBKBpintN1B4QJZcQbXBQksKmrDY7J69ylL
99,99,f17f921c-0b5d-4782-b31d-1c3f084b72f6,RANKED_SOLO_5x5,PLATINUM,I,o2vIXB2hfl7qiYAIvGSy4xLaOK_1gtSzMUx_fES-KiVOxxw,ArSem,23,84,54,False,False,False,False,,N3geTqDAQK9wo8NRa17sDcNz7dy1M5WBxEdhMpxcXaI4
100,100,c5705cf6-74cb-48e0-a2bb-923ba177c5c0,RANKED_SOLO_5x5,PLATINUM,I,TSEmJ2Ai8zpFbne5-0Gk_xDIoYXRE9h_Ej-rQP58VqosUFE,나는 소연,52,43,28,False,False,False,False,,okcoMPXLGX8R-rwejATqhyVOrSm6cgPp2rImg__dpIoL
101,101,f523aaa4-cc2a-469f-9803-88a60149a7a9,RANKED_SOLO_5x5,PLATINUM,I,U1JpJ7SskUmaTmzkxJVI9tePlWoJUveTQQ1uF724J9mVARQ,선 난,0,50,47,False,False,False,False,,9jA612QE3CKaCFv_DJ5-e1PNk19CPtJB-IylKLJcPRzt
102,102,1d0c5f7b-87fd-47df-9cb3-33987652bd0d,RANKED_SOLO_5x5,PLATINUM,I,Fud-EgUcG52XoCGpoGHrEpMMP6aNEdSQCrgbu2d7E_Dqwrw,트런들트레이너,73,16,17,False,False,False,False,,alALzep1upPfaRBka7ia-SwPiv5UkDba2G1aYxitdGpC
103,103,8ad724f9-3ec9-4ddf-afe8-0e0e5dadebd2,RANKED_SOLO_5x5,PLATINUM,I,8S9Z8WnTtbbfw4Hhro38Y_VfdWGUf2wKkArbDSzPqUFlJ2c,바른말써주세요,75,102,85,False,False,False,False,,qWos4PGHP9TdKTI-Ubnd8at4_Hws3KwI_GG2PjSiOO9t
104,104,cf58cf67-4cd6-4208-9cd9-e730d7303040,RANKED_SOLO_5x5,PLATINUM,I,EUHuXKEVdl5GN7qmC41-wzLOy_gyvcc2upBE6uj9g-2sda8,Sharp st,51,93,85,False,False,False,False,,o3nqq0jE6TL5d9p8nvLSt0Uj_RaLcA0lgKXUDFRT3Fcq
105,105,fb52f297-f00a-4367-ba3b-d205110337b6,RANKED_SOLO_5x5,PLATINUM,I,G3savihrsub6Y-E_DAk4ujjycHwjy-i4lyQRr-ZL7L2K4X8,애미를콱,75,131,140,False,False,False,False,,XQEqn02o9957YxhO-ClT717mYju6UyO3Zu0QsEq3tsxp
106,106,a06a9c71-c6d2-4d04-89c5-81d522e24dc1,RANKED_SOLO_5x5,PLATINUM,I,I065YU8Am0e4_tKym6StxgEWfjvQhYYBdw_PoNARo8gdH9g,SamMoo,15,70,71,False,False,False,False,,OgLCZ1AN_EdBem0ncMlyOh_5gXFnDmSAJ0WvBv_Wd9JH
107,107,07c56212-9f50-4797-a204-9b65bbadd82f,RANKED_SOLO_5x5,PLATINUM,I,JadyJG6mgzQaoNBbiIxAZo1S6TKNJlBKMyD92Md0D_QBWGE,역겨우면차단,0,20,19,False,False,False,True,,4Juw8nIovqN7Bx5DkYGVfGZEyGOFsZREkLU9V3Tp1CP5
108,108,32b19c39-4f81-48a0-8636-557aeeab7fac,RANKED_SOLO_5x5,PLATINUM,I,lJmU91luY4RFcKqzdJVzFE4ISj78npbj96yBWZVOQJadXcw,unusuaI,62,128,134,False,False,False,False,,g43EjF9KUyX32Lzz9ffVag8Bo6QuB2v0BREmQ6tOWeFo
109,109,741f1f0a-d6fc-4c85-b75a-331093d0f8f5,RANKED_SOLO_5x5,PLATINUM,I,OFM1O88PbrtXcQz3Hl55O3CM4Pw-AV6f4BhWHwslvyrgkVA,0820,24,13,16,False,False,False,False,,eCXJXCp_VOSsn3UbkIdB3WyJqyy6OtTVls3JqMZZ_H8
110,110,e666cee4-cbaa-4ce9-9079-98b47893d235,RANKED_SOLO_5x5,PLATINUM,I,FRo9UuosFw0y_kj5xlnuaXChwGPmxpqA4NDlu-aogn5lH5k,고치장인 김이쿠,2,46,34,False,False,False,False,,RjvpQAzbqft1hYOtq-fCDaU2exwIy-zB0pTY2yNn5P0I
111,111,0e6ffc4a-a852-45f9-b626-1dfdf4cd580e,RANKED_SOLO_5x5,PLATINUM,I,dXgIfSdyT-B43bbtDafmYb_9uXs68N93uyleSqA-rptWLrQ,야 임덕규,75,67,62,False,False,False,False,,VuV3XPgQlwb3CFums6YesDm9k6I6Luh-Pm6VDWFzKCYY
112,112,1239cdfa-1c40-47cd-9d87-1b0dc48ee503,RANKED_SOLO_5x5,PLATINUM,I,ST7htkpJrnEv9pkiG9QiQ4Zrnr0NU81AiyttWrEJZCQxLvY,이가붕,75,103,88,False,False,False,False,,DCO5y_8l1X_ET7u9pBF2xhSSk3s9iAMyvwqbr9hU3l5C
113,113,ceee2496-859c-4c60-80a0-46d5c2da8a2e,RANKED_SOLO_5x5,PLATINUM,I,Ek0R3k5T81xAo_NyL7X8HWutUpFiNb7QTzheRZoryR9-SkE,JYPBoss,48,54,51,False,False,False,False,,x4cJDgWgZt5N3o2c8wv8AUOJ5Mhq-exbiy8Q38YKnZjv
114,114,3d999e27-1672-4fce-9c80-5db92a3b3b1c,RANKED_SOLO_5x5,PLATINUM,I,Y2s9UA3dXMDO2g1swBZ8dqsfVMpn5oE3-5FjlZKGmzcDgYc,Thressh,78,105,110,False,False,False,False,,JXpC6LoWRUtZe7OtAbEDhUZEbmTFAxuultMM0tfflZmI
115,115,f27278e0-585a-4df1-9f5c-6dcd8e9a0757,RANKED_SOLO_5x5,PLATINUM,I,TC76PTomjiSK2XUq2G5XSGYnGkpoNSXYywjkhHABrK1PcV0,황금빛 럭스,41,25,12,False,False,False,False,,C7ZucT4Of9gsi8tt1ZsArMcvGP0SNXIZKkjtQhiUP-Kz
116,116,4b9bfb1b-2f47-4104-8a80-058244fde110,RANKED_SOLO_5x5,PLATINUM,I,w-x52EqygEz8Hv__33MlEIHdL7fJXGhRZeGOJOEFg7pClic,술독대,72,42,48,False,False,False,False,,pULchqB-UyaSdL0kTOAyqHXb_gIf2ZmtQqJn0fzwsLu2
117,117,ecf1a229-e1e0-48c6-960e-4edd23373c84,RANKED_SOLO_5x5,PLATINUM,I,5GNNXE1jL8Z6FHxfftKwHU0bu9sljJJIwd0jMbDhamyrsEM,달콤한 귤은 뀰,50,11,5,False,False,False,False,,BVjLeOOtjxVRcaSZNul68HNENkyh_AgSIFI4LMEfmTBQ
118,118,ecf90ab4-e0d5-4e83-a8dc-ff982cdf265d,RANKED_SOLO_5x5,PLATINUM,I,vjGWRyKn3gI78K6YbWEE0q2h4Uu06w84nMmHODgBBnSAnd4,안녕하새우구독,75,132,126,False,False,True,False,,131Llablrq7pQfHuVfTxd_FzMtpN3Y5Q4GXpJFNDjPOc
119,119,3890a9af-aafb-4575-815b-eb1eb672e9f5,RANKED_SOLO_5x5,PLATINUM,I,rtY6GCVtxcTFaMButQ1TE98choLPhXkh0Zrn30wGImKNlr0,푸른야수 최정안,34,25,24,False,False,False,False,,pePsWZV1PSXAwEJ2MxlFyNuIsgGY5qlZtY9qk7GpnPNf
120,120,97f8e52f-b4f9-41e3-b9ba-57f5072f6b4f,RANKED_SOLO_5x5,PLATINUM,I,N7ozye7SwoiX1oa4y_CF_UthCYcCnuIqNvrS8monsZuADCw,1인분 이상,75,156,179,False,False,False,False,,74n4ldCaPoDAAYd1AWwMqoWXmlfWPXW8iBGBUuoxqkgi
121,121,5f10eba9-696b-4053-8849-7150d8d29f83,RANKED_SOLO_5x5,PLATINUM,I,r0mH3RaMuRDTN_kD4cEi38_RBOh2F2TvW5BxmGD1wWvfVHk,이왕인,0,78,101,False,False,False,False,,v5C4VAYkH2m2sq59a0iKvdd3Eb0GbRiR1dmhfhiQC8b3
122,122,3eb6fc12-457e-4c26-a691-a2c008b5e9ea,RANKED_SOLO_5x5,PLATINUM,I,EvgNFGzZTSFnealzswGgL32Qy-Rdjr67ZtLKob9MkfGcfBw,offical PSG,69,42,50,False,False,False,False,,idDhZjC6sIQxscWCdCnZS_V6GFBsqcDzgx03rORQ1aO1
123,123,dff8c6ec-2819-4ade-9273-de149ba47cf9,RANKED_SOLO_5x5,PLATINUM,I,HjAIXjr005_4RDnglde6YspWapjQBnlS2EReKY38yDKQT7c,개쓰레기 피지컬,75,81,71,False,False,False,False,,pgexdRZRgcFF8aRkSn9p72CDxlOlVWtAgAp7_XjoQhld
124,124,1bd5e85a-a4ee-4ea0-8cc0-07262478b072,RANKED_SOLO_5x5,PLATINUM,I,9OAnuPtKeFIg3SaP9ULUNW9LGbW9fnAW1cu8kZfkrvriSHA,빛나는목덜미,19,38,29,False,False,False,False,,wk7G77cy1BS2-hLT7GOadg0aeHeG4xmz35OvvB7kAaCx
125,125,aa610eb2-2ad1-48a9-92f7-1057168b1c4e,RANKED_SOLO_5x5,PLATINUM,I,rnqSOu605oPbyswCs9iCccjlMI4YNWJq7O_-mdRKehg-Ho4,유은자수,75,279,274,False,False,False,False,,UvkJgP7W9PxSogBg-RBXKs-bXsEfjlZpLm90gCSH3G2y
126,126,e6a3fa3b-af28-4aed-b5d8-a0d6bd6c684a,RANKED_SOLO_5x5,PLATINUM,I,_wp-_9GXVZyx0jdbpfLOuzVLuHE879zlDFHERFaKgKbj50I,1판1흡연국룰,90,24,26,False,False,False,False,,gHs_1vCkIZA2eUs9Dgf5llOJcrpl8hrDEBjbQT5CUoV8
127,127,b419057a-0ed7-4fd0-be7f-3bac7dc37439,RANKED_SOLO_5x5,PLATINUM,I,TIdHTDhtspQW8Ia-tFTLtbFTE9mPvVgdmBjxJ-nff3j_vqM,어디든지다갑니다,43,58,56,False,False,False,False,,Qz82-uwgg0kpiu2c1AGG_9fbXyk4R5RBxlic_-PbGPox
128,128,de731abb-31df-40f7-bc29-d25dc2b91e01,RANKED_SOLO_5x5,PLATINUM,I,TiLo3FmmGCexUYi3KGaqT8OKay0oZZXjf0lPFKLt-Drwo2s,니랭크에잠이오냐,10,20,18,False,False,False,False,,z_tzq-1yN_OXOmDHaWSrs0g1P1D1en-A-sFAHoDDM_KE
129,129,a9bf0bf0-f359-476d-91f2-e47855dbd769,RANKED_SOLO_5x5,PLATINUM,I,cPU4qGXTcX_S4SMQyZX2uchcLwyjOZUINSLkT_KVRluC9mg,두  등장  두,75,97,67,False,False,False,False,,8ooH4lOd5rDKqzInq9d8xsAANRMbtTlL8OdhxfiUzyL6
130,130,cd05e6b4-32e5-4522-9a0f-c4b62aa44080,RANKED_SOLO_5x5,PLATINUM,I,aPvEF92qWhCBM36rUr1hVEncTAuk7wRom5vdw6ynPihIg-8,Jungle 주세요,75,50,15,False,False,False,False,,vAW_17FG4ysebdKdyYl0zCaSiSfTVcTsmPK1uKreJqpD
131,131,914c525e-f92b-4a28-a4a3-96b7f74b3c78,RANKED_SOLO_5x5,PLATINUM,I,pFZmrZvnG9hvMLc_yZCKAjDnxKzjTyDWIKDc0apLOPeNox8,매 빵,19,29,28,False,False,False,True,,DdhKCSHVqg3SYyIL9Dvnleux_RFZQ4qOEdt8p3wurya1
132,132,0ad6333d-42e6-4532-997e-7e95cf5cb2be,RANKED_SOLO_5x5,PLATINUM,I,vNbpjiNP7xit9WDwmkfO_8OidIHN1ptBIQOfyeI3zucoO64,wangxiuying,0,79,80,False,False,False,False,,b-2NnCCoVeZcNlJcQ7QHhcvnz0bJHdz2vTl4oWRNYU-W
133,133,8e924728-b72c-4758-9aed-d640474986e2,RANKED_SOLO_5x5,PLATINUM,I,qDUNyq1GZsAnIFKPRsmg9LJQDtYsw4DQ8N_-silODvADrRc,격 습,58,249,207,False,False,False,False,,59X-cUBE9ckx5XVD7wwTv4G0U9gCtHw6uvZMPQG2JBW8
134,134,649942b3-d3fc-4e6f-a534-7339bc100f13,RANKED_SOLO_5x5,PLATINUM,I,h_fsyBYz4RrxnDODWKWF4Ar7US-MtCl4pQmDMTiEe4DGcQM,CPLBaik,24,32,33,False,False,False,False,,MM4MJK7DV8eo-EIef2aPBQ63JVo_ikyPdTm012Oy89qB
135,135,f810c4c7-307e-408d-8154-29f779d51a91,RANKED_SOLO_5x5,PLATINUM,I,tPZGYdGt0Ron-illuDo3NHeveSDY6xBMU-uUexm5_ucGDBQ,초코칩    초코칩,75,82,100,False,False,True,False,,au7g2ofe3ztYGkRolD-OBOuLYbcbKKbSL_HL5nIxAT6D
136,136,a8ac6dd8-c650-4e6a-b028-eec38a6739e9,RANKED_SOLO_5x5,PLATINUM,I,XenYUBZKV4Yn_wmJC2u0SQHJrPcS49g3tFCaNd_mPomsCZY,개쉽발련,100,74,68,False,False,False,False,"{'target': 3, 'wins': 0, 'losses': 0, 'progress': 'NNNNN'}",fPBO9Ag6Q-lF2kqxVmZ537Is6jbd1MP0aKxlROxF3mUs
137,137,0e7910b6-75d3-46cc-866c-33f89e721220,RANKED_SOLO_5x5,PLATINUM,I,Gf0IwbS4MBLD96ezSsJSvQrpLQdNYCPWGwLY5Ih3bZxYfaw,1776066802,75,46,38,False,False,False,False,,FMDyh364Jg15qGje6l-qKdYVdyLXPp1lSEJmn50hnpsa
138,138,98dd02be-4fb0-4fd2-abd8-2a0d63116659,RANKED_SOLO_5x5,PLATINUM,I,gpL7I4GMlBKxgkTdEoS593TJtNhNvS6Rk0uhOylSmZswwk4,눈치없는새끼,0,151,142,False,False,False,False,,RO7bYD7sgy69R6Qvzlz-CkW3-igPbZl-g-7YTp6bfvxJ
139,139,6eaf695e-e696-491a-8d7c-40edc07ae792,RANKED_SOLO_5x5,PLATINUM,I,vFImqcG6B_jNj2hcgPQWkaCdy5ZNOU6ftPRIjt1WwdJXGyA,노우네임,0,117,86,False,False,False,False,,qHn5byKiAIot6HwwLsEEncNrs4agYPX6NTafJSUZzLEt
140,140,88546c05-9983-4e40-bda8-98ba9d5a4e4c,RANKED_SOLO_5x5,PLATINUM,I,S7VdrGag7jViSIMcKwbynNaPl3VPx957AidneJn4PUJMNKk,st0ny,38,62,53,False,False,False,False,,OKGlWk4yH8z3VHrt8oMLlbUOZk6JWLWiR9yPG_FuFowA
141,141,395e0f82-1a22-4894-9843-82edf295bcbb,RANKED_SOLO_5x5,PLATINUM,I,pfB29oY0URHOiK9HKWHthvH1CD8g5zs_YoCFZG4D7iXG_BQ,ReaINine,98,49,28,False,False,False,True,,j-wFfdTOo0p5j6RIRgoE36JVowXQOjjpotnUzA28KrYb
142,142,3a1816c4-d6bb-48e0-be7e-b7f2f93fec08,RANKED_SOLO_5x5,PLATINUM,I,cjLdMC8IXtxllCb1y9--26qCMlA-4EPT55Bnmr0Ex2ailno,루샨안마방,59,32,27,False,False,False,False,,jtaTG4wAyT4J_qhY3qBI4Gtt343JUd9-EdutfUPsrvZI
143,143,ae8a2ece-8b86-4455-b961-7f3f0628644b,RANKED_SOLO_5x5,PLATINUM,I,R8vBoTZ3QvRb_FI5u7ACmzqEPmkEyn1lvLPcoR27KxnqhB4,BF Pyosik,61,230,230,False,False,False,False,,28CxdrkoKl52qS-fR2AKRzE10-xQQ47Zk34wAgu-zpuP
144,144,ca05e835-2622-453c-957c-fb84f915cca0,RANKED_SOLO_5x5,PLATINUM,I,bmUXIRLCCHPVzd_x2hnDjqTQgsTEgZG4gU3NkmMUxPsUVFE,E Q Demasia,72,139,102,False,False,False,False,,35PUgWhR4C1hF6rIZlnLGx3Hsclp6fLTwY_cftJ8fekv
145,145,16eaa331-3b1e-4e35-b309-34d63e1e990d,RANKED_SOLO_5x5,PLATINUM,I,tN1rUSFYomEXD7XVxvwWNreOjcBfZXqkqLhbf39MWUf6YJo,솔산드라,41,49,50,False,False,False,False,,203W-jeXes8JyHJlQ6NRRNFHgA7Eiz7OpDKarJtAU4Gr
146,146,1d11bd0d-c4ac-49fb-b342-2e5373994a32,RANKED_SOLO_5x5,PLATINUM,I,sMYjFfu9qBgtMrRK2LyI5nZrQ80qfucgDQs2GQw6G3pCF-8,Deep Flower,18,191,188,False,False,False,False,,5TtR_M6rcuVnQO8fCT3PPWjakf74jbqnFfTJ_IwvHIc2
147,147,f9ec4903-89ca-4ac2-9e7c-d45e588ed523,RANKED_SOLO_5x5,PLATINUM,I,dkSogrkf6Q7AnIFJ5xQni4V58lX-lYalANGqPfOANLjR6v8,저는버스충,34,170,136,False,False,False,False,,
